"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R2-polysome"
"Slamf6",10.8110710394529,4.23688190680426,3.32945157859507,8.53074224025547,7.61932286241849,4.60541576425688,6.53139126267566,9.62209413003247,8.38039782231494,5.26175851075088,5.18889728893546,8.19565349737874,6.06519379106039,6.83017360872037,5.97871551674433,5.59725000874462,3.74608609868642,6.20972915579723,11.7129228196991,7.50319162882548
"Ncstn",44.6544238586097,27.5397323942277,27.1112485685599,48.9502114262278,50.5645971778682,34.0800766555009,35.6714445884594,52.2713762199061,48.0875208375691,36.2476697407283,34.7256972413373,42.1490751293764,39.190482957621,34.6762660135034,39.091601455636,54.1067500845313,36.8365133037498,45.9519957528995,42.94738367223,31.7442722758001
"Copa",424.922096507192,376.023269228878,352.446231391278,423.084192534575,417.908314575075,373.959760057659,382.840010935296,417.91095316114,411.038559856399,329.152226839194,328.497112984145,479.445729596656,844.461597063024,316.814975850645,544.523013217329,457.108750714144,417.688600003536,469.952302510734,463.311169312541,391.897470459423
"Pex19",29.6129337167622,40.2503781146405,56.1250408963169,31.6856140352346,37.1730600257387,61.7125712410422,44.2124947011891,31.9869615674052,33.9206578522271,50.2790257693973,47.4983674910246,32.782613989515,26.126988638414,55.6921848095661,29.4336763901259,31.7177500495528,34.9634702544066,36.2648182698558,32.1020847651012,34.052946623131
"Dcaf8",14.101397007982,11.1218150053612,9.51271879598592,14.6241295547237,15.238645724837,13.8162472927706,17.0821002254594,9.88215072814145,16.3617290816625,12.8620763596133,13.5709621402927,12.8788840673094,14.4631544248363,10.5079593980313,13.7970358078715,17.1649000268168,14.3599967116313,14.4065716414496,20.8229739016873,13.2748774971528
"Pea15a",87.8987080164213,64.612449078765,63.7352159331057,73.9330994155474,74.3461200514774,81.0553174509211,86.4153305523241,75.9365266478238,73.4282475859976,76.5878183231517,74.64029177161,50.3447286267551,73.715432229811,84.0636751842507,74.9638945561019,82.4661501288374,84.9112849035588,73.7715823708711,78.0861521313272,66.9515560725965
"Igsf8",28.6728405828968,34.4246654927846,32.3432439063521,34.7323076924687,33.7097314519121,30.3957440440954,30.6472974633242,33.8073577541681,26.5379264373306,25.7241527192265,43.1077620926946,37.4658445594457,35.9246093778193,34.1508680436018,35.872293100466,33.9566500530507,41.2069470855506,40.7358232620298,38.1754521530933,33.4757780362983
"Pigm",11.7511641733184,12.7106457204128,14.2690781939789,11.5774358974896,13.3915371521295,9.21083152851376,8.5410501127297,10.4022639243594,11.1738637630866,9.93887718697388,11.9743783590818,10.5372687823441,7.93140726523282,10.5079593980313,11.4975298398929,13.0602500204041,7.49217219737284,12.1710691453626,12.5805467322694,14.4292146708182
"Slamf9",42.3041910239461,45.5464804981458,50.8930455585247,52.2000179939442,47.7939343188069,46.0541576425688,54.2607889514593,54.871942200996,52.4772530302102,51.448305438453,51.0906809987491,48.5885171630311,31.2590756923882,69.3525320270068,46.4500205531675,52.2410000816164,34.9634702544066,50.4230007450735,49.4545630165072,43.8648125992874
"Tagln2",721.99152680868,785.41198347384,834.265438407965,756.392478635985,738.15076336824,844.633251164712,871.18711149843,744.281983787917,725.902078037661,862.928395763144,932.804074172474,715.948873378157,711.027333659696,727.67618831367,704.568628588639,676.14780105635,709.258968017962,707.163956262188,690.628634405961,724.923745061907
"Slamf8",28.202794015964,33.3654450160835,35.1970595451479,26.8109041836601,34.4023971666774,35.0011598083523,31.1497121758377,29.3863955863154,34.5192576966782,32.739830733561,37.5197188584564,23.4161528496535,18.1955813731812,37.3032558630112,22.5351584861902,33.9566500530507,19.3547781765465,23.8453599582614,29.9330249836754,33.4757780362983
"Dusp23",14.101397007982,18.5363583422686,13.7934422541796,12.1867746289364,13.8533142953064,16.5794967513248,20.599003213054,8.58186773759652,10.1761973556681,12.8620763596133,17.1632756480173,11.7080764248268,10.2641741079484,14.7111431572439,12.4173322270844,11.1945000174892,14.9843443947457,9.43878831681178,10.8452989071288,15.006383257651
"Aim2",38.0737719215515,39.7207678762899,44.7097783411338,46.106630679476,48.7174886051607,46.0541576425688,45.7197388387296,47.8504140520533,45.0945216153137,45.6019070931743,45.9017837098137,40.3928636656524,47.5884435913969,45.1842254115347,45.530218165976,45.8974500717059,40.5825994024362,47.6907199165227,30.3668369399606,46.1734869466183
"Ifi206",168.746717528852,184.833973184336,146.020233518384,167.771264058358,160.929334397142,183.295547417424,141.178534216297,130.548412250711,116.926502949442,124.528284754437,81.0266268964537,145.180147667852,121.770429189751,106.130389920116,172.003046404798,161.573950252428,184.806914201863,163.936849713047,134.481706448397,128.131426276866
"Ifi214",13.6313504410493,14.8290866738149,18.5498016521725,14.4210166442414,12.2370942941873,11.9740809870679,11.5555383878108,12.7427733073403,9.57759751121707,8.18495768339026,5.18889728893546,11.1226726035854,11.1972808450346,7.8809695485235,12.4173322270844,14.179700022153,9.98956292983045,15.8969066388409,12.5805467322694,6.34885445516002
"Ifi213",101.060011890538,108.570098861859,89.4195566822677,103.587584345959,98.3585314966751,115.135394106422,99.9805277901889,75.6764700497148,79.0151794675409,81.2649369993747,85.018086349481,87.8105731862008,70.9161120185523,71.9795218765147,99.7985590102707,88.8097001387479,92.4034571009316,103.578282318698,89.7990749510263,89.461130959073
"Ifi209",216.69146735599,148.290866738149,140.788238180592,233.17362123365,218.189700151075,144.610054997666,139.671290078756,175.538203723565,177.584620520483,107.573729553129,108.966843067645,168.596300517505,145.098097616906,98.249420371593,175.222354759968,198.515800310142,161.70604992663,225.040584606091,170.92191077635,106.199019977222
"Ifi208",17.3917229765112,13.2402559587633,13.3178063143803,21.1237426901564,16.3930885827792,21.1849125155817,11.5555383878108,14.3031128959942,12.9696632964398,10.5235170215018,7.1846270154491,14.6350955310335,12.1303875821208,4.7285817291141,17.936146550233,17.9112000279828,12.4869536622881,21.1130791297106,16.9186662951209,13.8520460839855
"Ifi207",188.958719906959,165.768004603717,151.252228856176,204.128475034684,199.949502995588,193.427462098789,156.250975591702,195.822618376066,177.385087239,165.453073171389,153.272042996247,179.13356929985,171.691639623863,141.332053903521,204.656031150094,186.201850290904,179.187785053834,202.188781312758,197.818252066029,155.835518444837
"Ifi204",240.66384226956,154.116579360005,156.484224193968,241.704363473905,238.738783022446,186.058796875978,149.719584329027,216.107033028567,215.096877439417,147.913878135552,134.911329512322,208.989164183158,225.811830374864,129.247900595785,238.228818282582,225.009450351534,172.94430822269,246.402052902034,210.398798798298,155.835518444837
"Mndal",219.511746757587,189.07085509114,167.423850809352,232.767395412685,214.726371577248,175.005799041762,155.748560879189,193.742165591194,179.380420053836,157.852755322526,126.529264660965,192.012453367159,186.1547940487,130.82409450549,243.74763260573,247.025300385929,187.928652617435,248.140777065657,199.55349989117,155.835518444837
"Ifi211",167.336577828053,115.455031960416,125.567888107014,218.95571749989,194.177288705877,140.004639233409,112.540895603027,163.835656808661,188.958017565054,112.83548806388,108.168551177039,168.596300517505,142.298777405648,94.571634582282,175.222354759968,178.738850279245,129.239970404681,201.940392146526,158.34136404408,107.93052573772
"Ifi203",213.401141387461,219.788248915471,194.059463438113,238.048331085224,222.345694439667,204.480459933006,173.835490529675,194.78239198363,187.1622180317,175.391950358363,143.293394363679,193.183261009642,168.425766044062,137.128870144309,259.384273187985,251.876250393508,235.37907653413,263.044127039571,215.170730317435,208.935028433448
"Ifi205",158.875739623264,110.158929576911,118.908984949824,185.035861449351,172.011985833387,120.66189302353,106.511919052865,122.226601111223,127.501766868077,73.6646191505123,75.4385836622155,120.593187175716,97.5096540255094,70.9287259367115,153.60699866097,158.961900248347,108.012149178792,199.953278816671,112.791108634139,93.5013110669021
"Fh1",20.2120023781076,28.5989528709288,19.9767094715704,27.0140170941423,23.3197457304324,18.4216630570275,30.1448827508107,30.9467351749693,24.1435270595264,20.4623942084756,25.1461945540718,20.4891337434468,27.0600953755002,21.0159187960627,28.5138740029345,22.3890000349785,21.2278212258897,23.8453599582614,30.3668369399606,26.5497549943055
"Pld5",10.3410244725202,13.7698661971138,11.8908984949824,6.90583895639729,9.69732000671445,14.737330445622,12.5603678128378,9.36203753192348,16.3617290816625,9.35423735244601,13.17181619499,12.2934802460681,10.2641741079484,8.93176548832664,8.73812267831863,6.71670001049354,9.36521524671605,8.94200998434801,12.1467347759842,15.006383257651
"Cep170",16.9216764095784,19.5955788189697,10.4639906755845,19.0926135853337,19.6255285850173,11.0529978342165,17.0821002254594,21.8447542411548,22.3477275261732,21.6316738775314,15.5666918668064,22.8307490284122,21.4614549529829,18.9143269164564,20.2356525182116,23.1353000361444,16.8573874440889,16.8904633037685,26.8963412896794,19.0465633654801
"Sdccag8",28.202794015964,40.2503781146405,29.0137923277571,33.1074044086105,30.7081800212624,42.3698250311633,36.1738593009729,31.9869615674052,38.3103900448683,35.6630299062004,33.1291134601264,37.4658445594457,27.9932021125864,27.3206944348815,43.6906133915932,40.3002000629612,36.8365133037498,40.9842124282617,34.2711445465269,37.5159581441274
"Akt3",168.276670961919,132.932169825984,125.092252167215,165.740134953535,154.002677249489,144.610054997666,156.753390304216,170.337071761386,158.828492061016,151.42171714272,149.679729488523,194.354068652124,233.743237640097,153.941605181159,186.719884599861,162.693400254177,157.33561614483,165.178795544206,190.443448809181,158.721361379
"Zbtb18",43.2442841578115,26.4805119175266,23.3061610501655,39.8101304545255,31.8626228792046,30.3957440440954,32.1545416008648,39.2685463144568,39.3080564522867,30.9859112299774,24.3479026634664,25.1723643133776,34.5249492721899,28.8968883445862,30.3534787773174,38.8076000606293,29.3443411063769,32.2905916101456,37.7416401968082,27.704092167971
"Adss",45.5945169924752,27.5397323942277,34.7214236053486,37.5758884392205,37.1730600257387,29.474660891244,34.1642004509188,37.1880935295849,31.1271919114555,30.4012713954495,25.5453404993746,37.4658445594457,37.3242694834486,29.4222863144877,39.091601455636,37.6881500588804,42.4556424517794,39.4938774308704,35.1387684590972,31.7442722758001
"Catspere2",55.4654948980626,28.5989528709288,42.3315986421373,54.0280341882846,54.9514800380485,33.1589935026496,35.6714445884594,54.871942200996,61.8553172599436,32.739830733561,38.3180107490618,50.3447286267551,50.3877638026556,31.523878194094,60.7069575546347,54.8530500856972,33.0904272050634,55.887562402175,59.4322380110657,30.0127665153019
"Desi2",21.152095511973,19.0659685806192,16.6472578929754,19.7019523167805,23.7815228736092,23.0270788212844,24.1159062006486,17.423792073302,19.1551950224341,24.5548730501708,17.9615675386227,21.0745375646882,29.3928622182158,28.3714903746846,16.0965417758501,17.5380500273998,23.7252119583473,13.413014976522,14.31579455741,22.5095748864764
"Cox20",69.0968453391119,61.4347876486618,61.8326721739085,67.4334862801147,73.1916771935352,44.2119913368661,52.7535448139188,63.7138665367015,65.0478497636826,52.6175851075088,55.4812863970791,67.9068432639953,63.4512581218626,67.2509401474006,66.2257718777833,66.4207001037695,53.0695530647243,64.0844048878274,62.4689217050618,54.2538471622765
"Hnrnpu",130.6729456073,93.7410121880443,97.981003598655,110.087197481392,110.826514362451,101.319146813651,89.9322335399186,123.00677090555,112.337237475317,100.558051538795,83.4215025682701,116.495360427026,102.641741079484,88.2668589434632,125.093124658035,119.781150187135,119.250407474851,118.730021458843,134.481706448397,116.588054540211
"Efcab2",11.2811176063856,11.6514252437117,13.3178063143803,12.3898875394187,12.0062057225988,15.6584135984734,13.0627825253513,9.1019809338145,13.1691965779235,8.76959751791813,12.3735243043846,14.6350955310335,6.99830052814661,20.4905208261611,11.9574310334887,11.5676500180722,11.8626059791737,12.6678474778263,10.4114869508436,9.81186597615639
"Smyd3",112.811176063856,93.7410121880443,89.4195566822677,107.24361673464,96.742311495556,101.319146813651,91.4394776774592,105.06286563603,103.158706527067,91.7884540208764,99.7864863256819,112.397533678337,116.638342135777,84.5890731541523,119.574310334887,97.7653001527393,96.1495431996181,115.004183965365,114.960168415565,94.6556482405675
"Tfb2m",11.7511641733184,3.1776614301032,10.4639906755845,10.1556455241137,8.31198857718381,7.36866522281101,5.52656183764863,10.6623205224684,8.97899766676601,14.6159958631969,8.38206485135728,8.78105731862008,9.79762073940525,9.4571634582282,10.5777274527015,5.59725000874462,4.99478146491522,10.6807341479712,8.24242716941787,6.92602304199275
"Cdc42bpa",11.2811176063856,17.4771378655676,19.0254375919718,12.9992262708655,12.4679828657757,21.1849125155817,16.5796855129459,10.6623205224684,13.7677964223745,15.2006356977248,19.1590053745309,15.8059031735161,20.9949015844398,16.2873370669486,14.2569370014672,16.7917500262339,17.4817351272033,19.3743549660873,11.7129228196991,17.8922261918146
"Psen2",38.5438184884842,65.1420593171155,71.8210269096937,43.6692757536887,43.8688286018034,47.8963239482716,77.3718657270808,47.8504140520533,39.3080564522867,60.802542790899,41.5111783114837,50.3447286267551,73.2488788612678,57.2683787192708,41.3911074236146,43.285400067625,64.9321590438979,52.9068924073924,55.5279304044994,64.6428817252656
"Itpkb",21.152095511973,16.4179173888665,19.9767094715704,19.0926135853337,18.0093085838983,13.8162472927706,18.5893443629999,19.2441882600649,20.55192799282,15.2006356977248,17.1632756480173,19.9037299222055,28.4597554811295,12.084153307736,18.3960477438287,21.2695500332295,21.2278212258897,21.1130791297106,19.955349989117,19.0465633654801
"Parp1",7.52074507092374,6.88493309855692,8.56144691638733,7.31206477736183,5.54132571812254,2.76324945855413,5.52656183764863,6.50141495272464,8.38039782231494,7.60031784886238,6.38633512484364,11.1226726035854,6.5317471596035,5.25397969901567,6.89851790393576,9.70190001515734,7.49217219737284,10.9291233142031,9.54386303827333,9.81186597615639
"Lin9",8.93088477172195,4.76649214515479,3.80508751839437,10.5618713450782,6.00310286129942,9.21083152851376,3.51690298759458,9.88215072814145,5.78646516302698,6.43103817980663,2.39487567181637,7.02484585489606,6.06519379106039,2.10159187960627,7.35841909753148,10.0750500157403,8.11651988048724,10.4323449817393,9.54386303827333,5.19451728149456
"Acbd3",28.202794015964,41.3095985913415,44.7097783411338,34.1229689610219,33.4788428803237,39.6065755726092,46.2221535512431,33.2872445579502,32.1248583188739,35.0783900716725,33.9274053507318,31.6118063470323,48.9881036970263,32.5746741338971,31.2732811645088,35.8224000559656,48.074771599809,37.2583749347834,36.0063923716676,43.8648125992874
"H3f3a",628.922306555998,1026.38464192333,1148.1851586755,728.159784078949,721.295897642284,1044.50829533346,1166.60696245637,677.707494672016,736.078275393329,1059.36738016451,1086.47526311402,690.191105243538,663.905443436842,1250.44716836573,580.855207511391,594.054800928095,936.521524671605,615.011575590157,675.445215935981,1067.76188564055
"Sde2",36.1935856538205,57.727515980208,59.454492474912,33.3105173190928,33.0170657371468,47.8963239482716,50.2414712513512,34.8475841466041,36.7141237929988,52.0329452729809,56.2795782876846,35.1242292744803,55.0532974880867,44.1334294717316,33.1128859388917,37.3150000582974,53.0695530647243,39.4938774308704,32.1020847651012,57.1396900964402
"Tmem63a",11.2811176063856,4.76649214515479,5.23199533779226,8.53074224025547,4.84866000335722,4.60541576425688,6.53139126267566,5.72124515839768,6.58459828896174,7.60031784886238,4.78975134363273,2.34161528496535,7.46485389668972,8.40636751842507,10.1178262591058,7.46300001165949,6.86782451425843,7.94845331942045,9.97767499455848,6.92602304199275
"Ephx1",26.7926543151658,21.1844095340213,19.5010735317711,31.8887269457169,26.3212971610821,22.105995668433,18.0869296504864,32.2470181655142,27.1365262817817,21.0470340430035,25.1461945540718,33.9534216319976,18.1955813731812,19.9651228562595,30.3534787773174,27.2399500425571,23.1008642752329,27.3228082855078,30.3668369399606,23.0867434733092
"Nvl",12.6912573071838,11.6514252437117,13.3178063143803,12.1867746289364,11.0826514362451,11.9740809870679,11.0531236752973,12.2226601111223,13.7677964223745,12.2774365250854,14.7683999762009,16.3913069947575,13.063494319207,9.98256142812977,11.4975298398929,10.8213500169063,11.2382582960593,14.9033499739133,10.8452989071288,10.3890345629891
"Cnih4",208.230629151201,244.679930117946,225.451435464866,214.284120558798,239.893225880388,223.823206142884,245.178379706594,222.088334785074,218.688476506123,241.456251660013,238.689275291031,203.135125970744,219.28008321526,317.340373820546,201.436722794924,200.008400312474,203.537344695295,206.659786304932,208.229739016873,220.478400170102
"Wdr26",474.747032602061,585.748923615689,497.990828969863,498.845308144463,459.930034604171,585.808885213475,578.279334103052,472.782895362136,474.091076805245,543.715046110924,475.781966800851,484.714363987828,504.810744763642,617.868012604243,500.372498632141,492.184850768943,575.024216148365,483.365317487256,439.017699760573,491.170467394652
"Lbr",10.8110710394529,9.53298429030959,6.65890315719014,10.7649842555605,14.3150914384832,8.28974837566239,8.03863540021619,10.4022639243594,12.5705967334724,3.50783900716725,7.98291890605455,11.1226726035854,7.93140726523282,7.8809695485235,11.4975298398929,13.8065500215701,6.24347683114403,9.68717748304367,10.8452989071288,5.77168586832729
"Srp9",162.166065591793,199.663059858151,198.340186896306,171.630409357521,175.013537264037,191.585295793086,216.03832638081,168.776732172732,164.215890661076,225.67097612776,204.761869940299,167.425492875023,132.034603297699,262.698984950783,174.302552372777,162.320250253594,222.892122871842,156.981953058554,140.121261880104,205.472016912451
"Degs1",150.414901418475,128.165677680829,144.593325698986,155.178263608457,165.316217257322,128.951641399193,135.149557666135,167.476449182187,150.847160801669,133.297882272356,133.314745731111,138.155301812956,168.892319412605,125.570114806474,141.649567627481,148.513700232024,124.245188939766,157.975509723481,185.23770533376,129.862932037364
"Fbxo28",24.4424214805022,19.5955788189697,12.842170374581,29.4513720199296,29.0919600201433,14.737330445622,16.5796855129459,23.9252070260267,25.3407267484285,20.4623942084756,23.5496107728609,24.5869604921362,22.8611150586123,23.6429086455705,26.2143680349559,29.478850046055,28.0956457401481,26.3292516205802,26.0287173771091,14.4292146708182
"Capn2",37.133678787686,32.3062245393825,27.1112485685599,45.9035177689937,37.1730600257387,23.9481619741358,31.1497121758377,38.2283199220209,37.3127236374498,29.2319917263938,27.9402161711909,25.7577681346189,36.3911627463624,26.7952964649799,41.8510086172103,35.4492500553826,26.2226026908049,40.9842124282617,36.8740162842379,30.5899351021346
"Susd4",16.4516298426457,26.4805119175266,25.684340749162,16.2490328385819,12.0062057225988,6.44758206995964,16.0772708004324,25.4855466146806,15.3640626742441,18.708474704892,16.7641297027146,19.3183261009642,20.0617948473536,12.084153307736,11.9574310334887,10.0750500157403,14.3599967116313,18.1324091349279,17.7862902076912,13.2748774971528
"Brox",53.5853086303317,47.1353112131974,46.1366861605317,58.9027440398592,57.2603657539329,47.8963239482716,44.2124947011891,60.8532439575026,64.8483164821989,53.7868647765645,54.6829945064737,58.5403821241338,77.4478591781558,47.8112152610426,56.5678468122732,62.6892000979397,65.5565067270123,70.0457448773927,61.6012977924915,49.6364984676147
"Aida",36.6636322207533,27.5397323942277,29.4894282675564,36.7634367972914,34.8641743098543,31.3168271969468,29.1400533257837,34.3274709503861,33.3220580077761,26.3087925537544,24.3479026634664,25.7577681346189,26.5935420069571,29.9476842843893,41.3911074236146,37.3150000582974,24.3495596414617,32.7873699426094,32.5358967213863,27.1269235811383
"Mia3",20.2120023781076,19.5955788189697,23.7817969899648,21.529968511121,17.3166428691329,19.3427462098789,25.1207356256756,23.4050938298087,22.1481942446895,15.2006356977248,23.1504648275582,19.9037299222055,23.7942217956985,24.6937045853736,25.7544668413602,23.1353000361444,23.7252119583473,27.8195866179716,21.2567858579724,21.355237712811
"Marc2",33.8433528191568,38.1319371612383,33.2945157859507,27.2171300046246,26.3212971610821,29.474660891244,38.1835181510269,28.3461691938794,24.9416601854611,37.416949409784,32.3308215695209,30.4409987045496,31.2590756923882,43.0826335319285,35.872293100466,27.9862500437231,31.2173841557202,32.0422024439137,32.1020847651012,40.9789696651237
"Rab3gap2",19.2719092442421,15.3586969121654,17.598529772574,25.998452541731,25.3977428747283,16.5794967513248,13.0627825253513,20.5444712506099,24.5425936224938,9.35423735244601,12.7726702496873,23.4161528496535,22.3945616900691,13.6603472174407,17.936146550233,22.3890000349785,16.2330397609745,28.8131432828991,31.668272808816,12.69770891032
"Iars2",18.8018626773094,9.00337405195905,12.3665344347817,20.7175168691919,21.2417485861364,16.5794967513248,9.54587953775673,15.0832826903212,18.3570618964994,15.2006356977248,12.7726702496873,21.6599413859295,16.7959212675519,13.6603472174407,13.3371346142758,20.8964000326466,11.8626059791737,16.8904633037685,21.2567858579724,13.2748774971528
"Bpnt1",14.5714435749148,14.2994764354644,18.5498016521725,16.2490328385819,12.2370942941873,15.6584135984734,16.5796855129459,12.4827167092313,15.7631292372114,17.5391950358363,15.9658378121091,13.4642878885508,8.86451400231904,15.2365411271454,10.5777274527015,11.5676500180722,14.3599967116313,12.6678474778263,12.1467347759842,15.5835518444837
"4930532G15Rik",24.9124680474349,13.7698661971138,23.7817969899648,20.5144039587096,14.3150914384832,31.3168271969468,10.0482942502702,15.6033958865391,22.1481942446895,17.5391950358363,25.1461945540718,25.1723643133776,14.9297077933794,13.6603472174407,18.8559489374244,19.4038000303147,19.9791258596609,15.1517391401452,17.352478251406,15.5835518444837
"Eprs",35.7235390868878,43.4280395447437,42.3315986421373,55.2467116511783,51.9499286073988,39.6065755726092,45.2173241262161,52.7914894161241,55.6697855339492,42.6787079205349,38.3180107490618,40.3928636656524,63.9178114904057,39.9302457125191,43.6906133915932,48.5095000757867,48.6991192829234,44.4616607555081,39.4768880219488,43.8648125992874
"Gpatch2",30.5530268506277,22.7732402490729,16.6472578929754,22.5455330635323,19.8564171566058,21.1849125155817,15.0724413754054,17.163735475193,20.3523947113363,16.9545552013084,20.3564432104391,15.2204993522748,17.7290280046381,18.3889289465548,24.374763260573,21.6427000338125,22.4765165921185,28.8131432828991,19.955349989117,26.5497549943055
"Ush2a",16.9216764095784,13.2402559587633,12.3665344347817,13.40545209183,12.9297600089526,17.5005799041762,9.54587953775673,13.5229431016673,11.7724636075377,14.6159958631969,14.7683999762009,17.5621146372402,20.5283482158967,19.439724886358,12.8772334206801,9.70190001515734,9.36521524671605,12.1710691453626,12.1467347759842,16.7378890181491
"Kcnk2",53.5853086303317,84.7376381360852,86.0901051036726,53.2155825463556,67.4194629038242,68.1601533110018,77.3718657270808,59.2929043688487,65.8459828896174,72.4953394814565,67.8548107014637,63.2236126940646,59.7188311735177,98.249420371593,62.0866611354219,64.5549501008546,78.0434603893004,70.5425232098565,63.3365456176321,73.3004105277566
"Smyd2",6.11060537012554,13.7698661971138,15.2203500735775,8.3276293297732,9.00465429194913,9.21083152851376,16.0772708004324,10.9223771205774,7.78179797786387,14.6159958631969,7.58377296075182,8.19565349737874,7.46485389668972,9.4571634582282,9.19802387191435,12.6871000198211,11.2382582960593,7.94845331942045,9.97767499455848,8.0803602156582
"Angel2",7.99079163785648,13.7698661971138,11.4152625551831,12.5930004499009,9.92820857830288,6.44758206995964,10.5507089627838,12.2226601111223,10.9743304816029,11.6927966905575,8.38206485135728,8.78105731862008,13.5300476877501,5.77937766891724,12.8772334206801,6.71670001049354,11.2382582960593,13.413014976522,10.8452989071288,10.3890345629891
"Flvcr1",29.1428871498295,28.0693426325782,21.8792532307676,25.5922267207664,26.3212971610821,20.2638293627303,28.6376386132702,31.2067917730783,23.9439937780427,26.3087925537544,33.9274053507318,24.0015566708949,43.389463274509,34.6762660135034,30.3534787773174,29.105700045472,19.9791258596609,30.8002566127542,26.0287173771091,33.4757780362983
"Tatdn3",53.5853086303317,55.0794647884554,51.368681498324,48.340872694781,60.0310286129942,57.1071554767853,58.7825213640809,56.1722251915409,57.8646516302698,55.5407842801482,66.2582269202528,51.5155362692378,75.1150923354403,69.8779299969084,48.7495265211461,53.3604500833654,49.9478146491522,54.1488382385518,53.7926825793588,64.6428817252656
"Batf3",10.3410244725202,9.53298429030959,7.13453909698944,8.3276293297732,6.69576857606474,7.36866522281101,10.5507089627838,7.2815847470516,6.78413157044543,5.26175851075088,6.78548107014637,9.95186496110276,11.6638342135777,13.6603472174407,8.27822148472291,9.70190001515734,8.11651988048724,8.19684248565234,8.67623912570302,10.3890345629891
"Atf3",211.050908552798,174.241768417325,175.034025846141,217.533927126514,191.868402989993,186.979880028829,213.526252818243,198.163127759047,185.765485061315,181.238348703641,193.984929417126,177.377357836126,175.890619940751,181.262299616041,183.500576244691,190.6796502979,174.193003588918,183.062815512902,168.319039038639,140.829135187186
"Nenf",23.5023283466367,27.5397323942277,21.8792532307676,20.108178137745,18.2401971554867,17.5005799041762,18.5893443629999,18.724075063847,17.957995333532,24.5548730501708,14.7683999762009,16.9767108159988,28.9263088496727,27.846092404783,27.1341704221473,19.7769500308976,24.3495596414617,22.1066357946381,22.5582217268279,20.7780691259782
"Pacc1",22.5622352127712,23.832460725774,22.8305251103662,18.6863877643691,21.4726371577248,26.7114114326899,19.0917590755135,21.3246410449368,22.7467940891406,25.1395128846986,21.5538810463473,22.8307490284122,14.4631544248363,32.5746741338971,23.9148620669773,19.7769500308976,24.9739073245761,21.8582466284062,23.4258456393982,30.0127665153019
"Ppp2r5a",47.4747032602061,45.5464804981458,40.4290548829402,42.6537112012774,38.3275028836809,49.7384902539743,49.2366418263242,41.0889425012197,36.3150572300314,47.3558265967579,43.5069080379973,43.9052865931004,53.6536373824573,43.60803150183,46.4500205531675,45.1511500705399,48.074771599809,42.9713257581168,42.94738367223,38.0931267309601
"Ints7",12.6912573071838,5.82571262185586,6.18326721739085,8.12451641929093,8.77376572036069,7.36866522281101,5.02414712513512,9.1019809338145,11.3733970445703,8.76959751791813,7.1846270154491,8.78105731862008,6.06519379106039,7.35557157862194,11.9574310334887,9.32875001457436,11.2382582960593,8.94200998434801,7.80861521313272,5.19451728149456
"Lpgat1",28.6728405828968,35.4838859694857,33.77015172575,34.1229689610219,32.3244000223815,41.4487418783119,40.193177001081,34.0674143522771,32.5239248818413,30.9859112299774,30.3350918430073,33.3680178107563,33.1252891665606,26.7952964649799,30.3534787773174,31.7177500495528,39.3339040362074,33.0357591088412,41.2121358470894,31.7442722758001
"Slc30a1",13.1613038741166,8.47376381360852,4.28072345819366,9.34319388218456,8.08110000559537,5.52649891710826,12.0579531003243,9.88215072814145,7.38273141489649,8.18495768339026,6.78548107014637,12.8788840673094,9.79762073940525,12.084153307736,9.19802387191435,7.83615001224246,9.98956292983045,11.4259016466669,10.4114869508436,10.9662031498218
"Traf5",54.9954483311299,121.280744582272,137.934422541796,60.1214215027528,72.7299000503583,108.687812036462,118.569872153189,62.4135835461565,68.2403822674217,104.065890545962,143.692540308982,83.1273426162701,59.7188311735177,96.6732264618883,78.183202911272,58.95770009211,116.128669059279,74.5167498695667,68.5422890930539,137.366123666189
"Cr1l",89.3088477172195,76.7934845608272,87.9926488628698,89.7759064331647,85.8905486308994,70.0023196167046,80.8887687146754,93.1002621230168,93.7806422973339,90.6191743518207,85.4172322947837,79.0295158675807,80.2471793894145,84.0636751842507,81.8624124600377,66.7938501043524,73.6730266074996,88.9233215110163,84.5933314756045,90.6154681327384
"Fam171a1",15.5115367087802,17.4771378655676,16.6472578929754,13.40545209183,16.8548657259561,10.1319146813651,18.5893443629999,13.5229431016673,16.7607956446299,18.1238348703641,17.1632756480173,14.0496917097921,7.93140726523282,18.3889289465548,13.3371346142758,8.95560001399139,18.1060828103177,18.8775766336236,19.0877260765467,24.2410806469746
