"","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Rps6ka1",29.752619170365,32.3062596211338,31.7773034375114,33.0210098209278,32.3214082959475,46.8597635043571,37.4778231456726,28.5714702471292,34.6358836033606,33.858369073749,32.2856554969273
"Hmgn2",99.3652066072478,104.472978874313,144.220069447167,136.685327537447,86.4069809720809,106.026131565414,175.783080173574,82.3215486495411,91.6583749015762,105.481842114372,127.428339394952
"Dhdds",18.5064138380261,18.965863857183,23.3964761572886,24.9010893731587,21.4393261058547,16.0932521126075,21.2777318504464,20.178600862035,19.8522747482677,28.6493892162491,26.5713801877366
"Cd52",3341.40419697037,3571.20787324364,5902.19761209689,5757.02359746831,3290.77413811152,5360.47294633176,6044.08480756372,3160.18318102154,3221.55956393697,5537.14558852233,4711.41999242771
"Sh3bgrl3",2244.25857043447,2331.35470549525,3088.68405389877,2902.60089606254,2199.64237463325,2774.19266564684,3652.27431364764,2093.03876729126,2141.3001454541,2647.4640125743,2719.7093334093
"Zfp593",13.0968467161415,13.6618510835641,20.952068200557,18.1344890000177,14.1304649334042,19.8798996685151,28.5315040721894,12.500018233119,11.1933038474275,24.7426543231243,17.4285396930315
"Stmn1",45.2695353884023,44.8430170860514,78.9194568887645,85.8004927314271,39.9551077427291,77.6262748961068,68.9108361065592,43.9286355049612,38.8597718476729,70.3212280762479,85.7141296378601
"Mtfr1l",44.4153932112626,44.6822894262448,42.6025386744658,40.8702662537713,44.9901009948617,30.2931804472612,52.9525372187245,36.6071962541343,40.3381327331822,44.2763287887487,37.999930806118
"Selenon",47.9743189493446,46.2895660243112,43.6501420844937,35.1863219403329,51.974123892981,39.7597993370303,39.1703699974126,40.1786300350255,40.5493271453978,42.9740838243737,37.1427895097394
"Man1c1",29.1831910522719,29.4131617446144,30.7297000274835,30.0437056567458,34.2704379419343,25.5598710023766,31.1912205534952,32.1429040280204,34.2134947789294,48.1830636818736,34.5713656206036
"Maco1",19.502913044689,20.5731404552494,20.952068200557,28.6903855821176,25.9870619464905,35.4998208366342,27.8061268500151,22.8571761977034,24.4985518170112,24.7426543231243,27.9999490150343
"Tmem50a",423.939233920321,430.589400621978,761.607679090245,798.188180015705,412.707027537702,726.56299978978,766.481931430852,392.143429141849,404.226104980684,671.95840161748,724.855822970837
"Rsrp1",35.0198292627263,35.5208128172666,15.0156488770658,10.8265605970255,36.7067249994178,17.0399140015844,9.67169629565744,36.4286245650898,32.7351338934201,11.7202046793746,10.2856955565432
"Syf2",75.7339397063837,77.6314596866052,93.2367034924784,94.7324052239732,80.5598920341205,102.712814953995,93.5736616604857,73.3929641973132,72.2284889777398,93.7616374349972,91.1426911815912
"Runx3",23.2041958122943,22.0196893935091,25.1424818406683,23.2771052836048,26.6367384951528,20.8265615574921,28.5315040721894,18.2143122825449,22.1754132826394,18.2314295012495,20.2856773476269
"Clic4",301.085117441732,274.201387630121,307.646201411511,305.038344821194,262.306906522388,250.392069634393,231.395333873604,288.214706117916,274.975124704729,239.613073444993,271.713790952016
"Srrm1",113.458552530052,111.384268245999,105.807944412813,98.5217014329321,99.7253502196573,112.179433843764,85.8363046239597,103.214436267754,102.218095512357,97.6683723281221,109.142658405542
"Srsf10",33.8809730265401,33.5920808995869,38.4121250343544,40.8702662537713,32.3214082959475,33.1331661141919,33.6091446274096,35.535766119867,36.9590221377323,41.6718388599988,36.8570757442798
"Pnrc2",19.2181989856425,18.6444085375698,22.6980738839367,19.4878090746459,22.9010983403447,19.4065687240267,26.3553724056665,16.0714520140102,16.8955529772491,9.11571475062473,21.428532409465
"Fuca1",161.14815742035,159.281110868376,149.10888536063,155.361144567316,167.616549554864,155.725880736702,154.747140730519,168.571674458062,164.098058291532,132.828986366246,142.856882729767
"Hmgcl",60.7864516064396,75.2205447895056,78.9194568887645,90.9431090150143,69.1905524325309,70.0529797842915,87.7706438830912,55.714366981902,61.2463795425279,69.0189831118729,74.2855790194787
"Lypla2",12.5274185980484,12.5367574649176,20.952068200557,23.2771052836048,15.1049797563976,28.8731876137958,23.9374483317522,17.3214538373221,15.4171920917398,23.4404093587493,25.142811360439
"Eloa",42.2800377684135,37.6102723947528,24.0948784306405,24.9010893731587,40.9296225657225,35.9731517811226,27.0807496278408,42.8572053706938,42.8724656797695,26.0448992874992,28.2856627804938
"Rpl11",1502.29373255915,1561.62994268128,1916.06663694093,1941.74364307652,1499.61589344967,1782.09100599904,2098.99988856506,1413.75206216576,1429.36378187527,1767.14641665682,1816.85383455717
"Hnrnpr",19.2181989856425,20.2516851356361,29.3328954807797,20.8411291492741,21.1144878315235,26.5065328913535,18.1344305543577,21.0714593072578,22.5978021070706,29.9516341806241,25.142811360439
"Luzp1",13.5239178047114,16.2334936404702,16.7616545604456,24.630425358233,18.0285242253778,23.1932162799343,17.8926381469663,16.964310459233,19.0074970994052,20.8359194299994,22.8571012367627
"C1qb",228.198318325814,224.53654074987,282.503719570843,314.782249358517,219.915511722176,283.998566693074,252.914858131442,231.250337312702,225.978021070706,302.120831734991,281.142345212181
"C1qc",76.8727959425699,75.5420001091189,63.5546068750228,67.1246757015581,69.0281332953654,80.9395915075259,68.6690436991678,77.500113045338,72.4396833899554,62.5077582899981,62.8570284010974
"C1qa",37.5822557941453,41.7891915497254,51.3325670913645,55.4861230597557,36.7067249994178,51.5930729492417,40.1375396269784,37.6786263884017,33.1575227178513,52.0897985749984,38.2856445715775
"Cdc42",685.022026066012,695.790039302927,927.478219011321,973.849125702444,663.969432732832,842.055750244963,886.894550311787,619.286617606526,623.868293684922,773.533508838727,866.569850638765
"Ece1",23.3465528418175,29.2524340848077,24.0948784306405,24.0890973283818,23.8756131633381,23.1932162799343,21.5195242578378,22.5000328196143,23.8649685803643,33.858369073749,21.7142461749246
"Eif4g3",25.1971942256201,30.3775277034542,16.7616545604456,24.3597613433074,24.0380323005037,20.8265615574921,19.5851849987063,27.3214684238173,24.4985518170112,13.0224496437496,26.5713801877366
"Hp1bp3",44.9848213293557,31.0204383426807,30.0312977541316,40.32893822392,31.6717317472853,30.7665113917496,21.7613166652292,45.5357807063622,45.6179930385725,32.556124109374,32.5713692623868
"Ddost",102.49706125676,95.6329575849484,91.1414966724227,109.348262029958,102.973732962969,110.759441010299,116.302147955281,102.500149511576,94.8262910848104,83.3436777199975,96.2855389598628
"Mul1",39.7176112369945,37.2888170751395,44.6977454945215,36.8103060298867,32.4838274331131,33.1331661141919,36.2688611087154,41.4286318583374,38.0149941988104,41.6718388599988,29.7142316077915
"Micos10",842.041829630187,874.037014028486,1114.65002826963,1024.46329649354,828.662437818716,985.475026424965,1297.21626565505,793.036871046881,782.264102846632,971.474743423721,1065.71234516406
"Capzb",252.399013344771,258.771532288684,295.074960491177,294.482448239094,256.297398447262,285.891890471027,273.225420352323,233.750340959326,244.351934933465,233.101848623118,266.570943173745
"Mrto4",94.5250676034564,97.0795065232081,144.569270583843,150.489192298655,94.3655186931936,130.166009734325,141.44855832399,93.9287084374374,88.9128475427732,135.433476294996,158.856853595501
"Ubr4",77.4422240606631,75.8634554287322,90.7922955357468,88.7777968956092,82.996179091604,94.1928579532027,68.1854588843849,90.8929897236799,80.0426822297175,76.8324528981227,72.8570101921811
"Rcc2",23.3465528418175,20.2516851356361,23.0472750206126,23.8184333134561,22.413840928848,27.9265257248189,22.0031090726207,20.8928876182133,24.4985518170112,24.7426543231243,22.8571012367627
"Sdhb",250.975443049539,259.735898247524,378.883233293405,377.034972791413,240.217903867871,309.085106750962,318.440600534521,222.678896238563,229.779520490587,270.866952589992,321.427986141975
"Atp13a2",37.439898764622,34.5564468584267,37.0153204876506,40.5996022388457,31.8341508844509,39.2864683925418,34.0927294421925,39.1071999007581,32.7351338934201,45.5785737531236,38.571358337037
"Necap2",41.7106096503204,41.7891915497254,40.5073318544101,49.5315147313917,41.4168799772192,46.3864325598687,43.280840923067,36.0714811870007,43.9284377408476,45.5785737531236,42.5713510534705
"Szrd1",79.7199365330355,86.7929362955834,48.189756861281,48.7195226866148,77.3115092908092,58.2197061720801,67.4600816622106,81.6072618933629,83.6329872373829,69.0189831118729,59.1427494501235
"Fblim1",40.4293963846109,39.2175489928192,39.4597284443823,41.1409302686969,42.2289756630471,35.0264898921457,40.8629168491527,46.7857825296741,45.8291874507881,49.4853086462485,54.2856154373114
"Ddi2",18.2216997789795,19.448046836603,10.8252352369544,11.6385526418024,20.952068694358,19.8798996685151,11.8478279621804,16.6071670811439,20.2746635726989,9.11571475062473,16.8571121621125
"Efhd2",202.004624893531,190.944459850284,243.742393399813,234.395036925602,199.125862164983,269.325307413931,236.472974428824,216.607458811048,205.703357498007,246.124298266868,247.713834653416
"Pdpn",405.859891170865,422.070834652226,433.358610614853,465.000777642246,368.041764817172,430.731159484495,425.554637008927,415.000605339552,409.505965286074,429.740838243737,459.14202109347
"Dhrs3",91.3932129539443,90.8111277907493,82.7606693922,83.3645165970964,92.741327321538,94.1928579532027,94.5408312900514,106.250154981512,105.808400520022,97.6683723281221,94.8569701325652
"Tnfrsf1b",180.935784524086,183.550987499178,187.870211531661,199.750043015121,170.215255749513,191.225701573336,190.774209431843,208.03601773691,189.23019334519,238.310828480618,275.71378366845
"Tnfrsf8",71.4632288206854,63.0052426442013,71.5862330185696,69.5606518358889,71.3020012156833,71.4729726177568,71.570552587865,78.7501148686499,79.197904580855,76.8324528981227,71.4284413648834
"Gm13166",36.8704706465289,33.2706255799736,53.4277739114202,41.1409302686969,34.2704379419343,48.753087282311,60.2063094404675,33.2143341622877,34.2134947789294,44.2763287887487,45.9999162389849
"Zfp992",22.2076966056313,22.6626000327357,17.1108556971215,14.0745287761332,21.6017452430202,17.9865758905613,19.1016001839234,23.0357478867479,23.2313853437175,13.0224496437496,12.2856919147599
"Zfp981",35.4469003512961,32.3062596211338,38.7613261710304,32.7503458060022,23.0635174775103,29.8198495027727,39.8957472195869,21.2500309963024,22.386607694855,9.11571475062473,28.2856627804938
"Zfp991",54.0956712188455,52.8794000763832,78.9194568887645,68.4779957761863,49.5378368354975,78.5729367850837,83.6601729574368,51.0715030667435,50.4754645195316,59.9032683612482,62.8570284010974
"2510039O18Rik",20.6417692808753,19.7695021562162,22.3488727472607,17.5931609701665,26.4743193579872,28.3998566693074,25.1464103687093,23.7500346429262,24.2873574047955,26.0448992874992,18.5713947548697
"Mthfr",36.3010425284358,33.5920808995869,21.6504704739089,28.1490575522663,33.6207613932721,22.2465543909574,22.9702787021864,42.8572053706938,35.4806612522231,24.7426543231243,19.4285360512483
"Agtrap",47.2625338017282,39.0568213330125,57.2689864148557,55.4861230597557,48.238483738173,59.166368061057,70.6033829582993,46.2500674625404,41.8164936186915,62.5077582899981,47.4284850662826
"Fbxo6",18.2216997789795,21.6982340738959,18.1584591071494,18.4051530149434,22.0890026545169,22.2465543909574,19.8269774060977,22.3214611305697,20.0634691604833,20.8359194299994,23.7142425331413
"Tardbp",34.0233300560634,38.0924553741727,31.7773034375114,34.9156579254073,38.0060780967423,26.979863835842,28.5315040721894,39.1071999007581,36.9590221377323,45.5785737531236,44.2856336462277
"Pgd",204.424694395427,216.339430099732,126.76001261337,134.249351403116,215.042937607209,132.532664456768,111.949884622235,213.036025030157,198.100358658245,154.96715076062,139.714031309712
"Kif1b",30.4644043179814,28.6095234455812,24.7932807039924,20.8411291492741,30.2099595127952,24.6132091133997,16.9254685174005,31.7857606499313,28.7224400613234,23.4404093587493,23.9999562986008
"Ube4b",15.0898451294674,18.4836808777631,13.618844330362,13.5332007462819,17.5412668138811,17.9865758905613,14.991129258269,21.2500309963024,21.330635633777,10.4179597149997,15.7142571002743
"Lzic",14.6627740408976,15.7513106610503,20.2536659272051,20.2998011194228,12.9935309732452,17.5132449460729,21.0359394430549,16.2500237030548,14.1500256184461,26.0448992874992,16.8571121621125
"Pik3cd",30.4644043179814,26.8415191877082,25.1424818406683,25.4424174030099,34.5952762162655,37.393144614588,27.3225420352323,33.3929058513323,31.4679674201264,18.2314295012495,29.999945373251
"Eno1",217.236827052522,228.072549265616,131.998029663509,121.257478686686,212.119393138229,129.219347845348,134.920163324421,194.464569369523,181.416000093212,101.575107221247,107.999803343704
"Park7",141.218173287091,153.173459795724,253.170824090063,238.725661164412,140.817391922545,213.472255964294,219.305713504032,130.535904691572,125.238286443859,226.590623801243,224.285305885734
"Tnfrsf9",36.7281136170056,47.8968426223775,38.7613261710304,42.2235863283995,44.9901009948617,33.6064970586804,29.9822585165381,28.2143268690401,23.6537741681487,19.5336744656244,24.5713838295199
"Camta1",61.7829508131025,66.5412511599473,29.3328954807797,27.0664014925638,56.6842788707824,37.8664755590765,41.1047092565441,54.4643651585901,52.5874086416877,29.9516341806241,23.7142425331413
"Dnajc11",27.3325496684693,27.6451574867414,35.6185159409468,36.8103060298867,31.6717317472853,32.186504225215,32.158390183061,26.4286099785945,24.9209406414424,27.3471442518742,31.9999417314678
"Thap3",39.4328971779479,33.4313532397803,5.23801705013924,5.95460832836403,33.7831805304376,3.31331661141919,7.97914944391739,29.8214720704411,29.7784121224015,10.4179597149997,7.42855790194787
"Acot7",46.9778197426816,47.8968426223775,38.4121250343544,38.4342901194406,39.7926886055636,41.1797921704957,37.2360307382811,40.8929167912037,39.2821606721041,24.7426543231243,36.8570757442798
"Rpl22",868.947308210087,890.752690648377,991.032825886344,1042.59778549356,870.728994344597,917.315370418627,1238.70250306633,822.679771428277,829.149262358498,1014.44882724809,984.569635773553
"Kcnab2",41.7106096503204,43.3964681477917,42.6025386744658,43.5769064030277,37.031563273749,42.1264540594726,45.6987649969814,43.5714921268721,43.0836600919851,39.0673489312488,46.571343769904
"A430005L14Rik",23.4889098713408,25.0735149298352,38.4121250343544,39.2462821642175,24.3628705748348,56.7997133386147,55.1286688852474,24.8214647771935,24.4985518170112,48.1830636818736,47.4284850662826
"Tprgl",22.2076966056313,22.6626000327357,21.3012693372329,22.4651132388279,23.3883557518414,22.7198853354459,24.1792407391436,22.6786045086588,24.7097462292268,10.4179597149997,23.4285287676818
"Megf6",11.2462053323389,10.7687532070446,23.3964761572886,18.1344890000177,8.77063340694054,22.2465543909574,20.5523546282721,8.57144107413877,11.8268870840744,18.2314295012495,16.5713983966529
"Rer1",81.4282208873148,89.5253065122962,100.220726225997,99.333693477709,84.7827896004252,91.352872286272,109.53196054832,89.4644162113234,89.5464307794201,100.272862256872,97.7141077871605
"Ski",24.7701231370503,23.1447830121556,23.7456772939645,24.0890973283818,27.1239959066495,26.0332019468651,24.9046179613179,28.7500419361738,29.1448288857546,22.1381643943743,28.5713765459534
"Gnb1",239.444523658153,231.447830121556,226.631537702691,238.996325179338,235.995006301567,245.658760189509,234.05505035491,231.428909001747,245.196712582327,247.426543231243,219.142458107462
"Nadk",42.7071088569833,40.181914951659,30.7297000274835,33.0210098209278,37.3564015480801,26.5065328913535,39.6539548121955,39.2857715898027,42.0276880309071,19.5336744656244,33.4285105587654
"Cdk11b",93.3862113672701,92.9005873682356,121.52199556323,122.069470731463,86.8942383835776,140.105959568583,120.170826473544,93.7501367483928,78.9867101686394,145.851436009996,171.71397304118
