"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome"
"Yeats4",18.7287694824243,20.4494342981402,24.0377596438872,18.3536179882192,18.59887037623,33.3132145696466,21.1735187952134,21.3387626382389,30.1498131622179,26.5551571621857
"Lyz2",7797.47888570976,9106.04668690143,9846.69345584437,8030.09837235627,7054.63239835785,9927.71650101117,7052.82481763717,7414.38502172825,10072.1168936402,8446.75290733858
"Lyz1",18.7287694824243,26.2098383257854,31.7918756580443,19.3298742641883,26.2810124881511,20.4421998495559,26.5597648045221,25.7920696236104,10.3964872973165,18.9679694015612
"Cpsf6",22.5966675277076,23.3296363119628,16.5421141635353,25.7731656855844,19.2727424913108,16.6566072848233,29.3457541196817,24.1220795040961,28.0705157027546,23.7099617519515
"Mdm2",204.184302074691,151.498625927067,163.094906831106,193.298742641883,178.845659342443,121.896080584389,186.847016736708,204.481012411645,109.163116621823,150.479223919053
"Rap1b",223.930939463769,189.229272308143,195.920664624371,203.451807911961,181.810696648799,177.922850542431,197.433776134314,212.274299636046,149.709417081358,184.937701665222
"Dyrk2",73.693636441713,78.0534745745916,67.7192798569725,54.8656027094637,53.6402203604314,74.9547327817049,62.4061606595763,67.1707136960215,88.3701420271904,76.820276076323
"Cand1",52.1148368206589,50.6915554432772,50.1432835582163,52.1320851367502,47.8449201707366,50.7269403674165,59.2487061023953,60.3051987602403,56.1410314055092,53.7425799710902
"Irak3",10.3822526478656,11.5208080552903,15.5082320283143,11.5198240564354,9.02988634208268,12.4924554636175,11.8868877446812,9.09216842846699,20.792974594633,16.1227739913271
"Tmbim4",142.70508051282,176.556383447323,164.387259500132,147.609948926529,144.208632627291,177.544291285958,136.699209063834,128.218130287157,160.105904378674,151.427622389131
"Llph",299.863885300119,532.837372557175,539.169533517728,330.755626298333,315.372149857813,451.999752229069,335.990311408255,297.07268681583,566.60855770375,521.303025719575
"Msrb3",9.36438474121215,11.8088282566725,16.0251730959248,7.61479895255902,7.68214211192108,9.08542215535817,9.47236367154283,7.60773276667646,7.27754110812156,15.4905083446083
"Lemd3",10.1786790665349,14.1129898677306,11.6311740212357,10.5435677804663,10.6471794182766,11.735336950671,15.9730054069154,11.8754852943242,7.27754110812156,17.0711724614051
"Gns",743.654292601043,847.355432466599,997.17931942061,774.561729353888,687.753880651461,966.083222519752,906.00372528992,832.026188433592,1061.48135305602,1105.51648328766
"Rassf3",43.3611728234389,47.2353130266901,44.456931814501,41.1980148458962,37.8716128675408,43.1557552379513,30.4601498457456,38.2242182911061,55.1013826757775,47.4199235039031
"Tbk1",34.8110824075495,25.6337979230208,27.13940604955,35.5357284452754,38.6802594056377,31.7989775437536,41.4183744853735,35.8120103406965,17.6740284054381,26.8712899855451
"Xpot",14.4537242744796,9.50466664561447,13.4404677578724,17.3773617122501,12.2644724944705,9.46398141183143,14.4871444388302,12.2465942097719,6.23789237838991,11.6969144642961
"Srgap1",10.3822526478656,10.080707048379,12.4065856226515,10.1530652700787,10.2428561492281,14.3852517459838,9.47236367154283,7.60773276667646,10.3964872973165,14.2259770511709
"Rxylt1",15.0644450184717,12.6728888608193,17.8344668325615,14.2533416291489,15.3642842238422,12.1138962071442,16.158738027926,13.5454754138386,24.9515695135596,14.5421098745303
"Ppm1h",30.7396107809355,26.2098383257854,32.5672872594601,30.2639445550423,25.8766892191026,33.3132145696466,30.8316150877669,27.8331686585724,41.585949189266,35.0907433928883
"Mon2",12.2144148798419,11.232787853908,7.75411601415716,9.95781401488487,9.299435188115,7.57118512946514,12.0726203656918,13.5454754138386,11.4361360270482,8.2194534073432
"Usp15",35.828950314203,35.7145049713998,38.7705800707858,41.0027635907024,37.7368384445246,29.1490627484408,34.917732750001,33.3998023902869,39.5066517298027,30.6648838658573
"Ctdsp2",24.6324033410146,19.8733938953757,21.1945837720296,25.3826631751967,18.59887037623,25.3634701837082,21.359251416224,19.6687725187245,22.8722720540963,19.2841022249206
"Tsfm",8.95723757855075,13.5369494649661,10.0803508184043,10.1530652700787,8.08646538096956,15.1423702589303,6.50064173537253,7.05106939350501,7.27754110812156,12.6453129343742
"Cdk4",45.3969086367459,69.7008887345061,69.2701030598039,44.3220349289974,51.2142807461406,56.7838884709886,40.4897113803203,46.2030599732302,56.1410314055092,59.4329707915586
"Tspan31",95.0688624814364,154.666848142272,153.273026546506,110.121707929315,107.954312835944,171.108783925912,96.7666955465454,93.1483377773557,152.828363270553,129.298324753976
"Os9",75.72937225502,111.175797733551,107.265271529174,81.2245221606295,76.0127745811139,113.189217685504,82.2795511077152,79.0461989903457,139.312929784041,130.246723224054
"B4galnt1",47.4326444500528,48.3873938322191,47.8170487539691,46.0792962257417,41.6452967119932,47.3199070591571,46.8046204946822,44.1619609382682,40.5463004595344,51.5296502075747
"Dtx3",10.9929733918577,8.35258584008544,8.78799814937811,11.1293215460478,9.16466076509884,8.70686289888491,9.10089842952154,10.9477130057052,5.19824364865826,11.0646488175774
"Pip4k2c",24.6324033410146,30.242121145137,28.173288184771,24.4064068992276,19.6770657603593,31.4204182872803,20.9877861742027,22.4520893845818,27.0308669730229,27.8196884556232
"Dctn2",33.3860673382346,34.2744039644885,41.3552854088382,37.097738486826,35.8499965222984,37.0988071343792,34.3605348869691,34.8842380520774,33.2687593514128,37.9359388031225
"Ddit3",83.872315508248,44.0670908114853,51.1771656934372,102.897411487144,101.889463800216,32.5560960567001,95.4665671994709,96.4883180163844,34.3084080811445,36.0391418629664
"Arhgap9",53.5398518899738,59.0441412833626,58.9312817075944,57.794371537371,55.1227390136092,78.3617660899642,55.3483210611718,53.8107927399067,71.7357623514839,65.1233616120269
"R3hdm2",26.8717127356523,15.5530908746419,25.5885828467186,24.7969094096153,23.9898472968764,17.0351665412966,25.2596364574475,27.276505285401,16.6343796757064,23.7099617519515
"Lrp1",68.4007233271148,43.779070610103,41.6137559426434,66.7759292762868,54.1793180524961,33.3132145696466,68.9068023949488,67.7273770691929,67.5771674325573,53.4264471477308
"Stat6",55.9827348659422,42.3389696031917,40.5798738074225,52.1320851367502,55.2575134366253,44.6699922638443,54.6053905771293,51.0274758740494,56.1410314055092,48.6844547973405
"Naca",529.087737878486,733.299432719226,841.580058069857,586.144268091851,624.814225102915,632.951076823286,546.239638392303,523.449125238885,567.648206433482,657.240139764097
"Ptges3",74.3043571857051,74.8852523593867,73.9225726682982,74.9764819944272,79.516909579534,85.1758327064829,74.1073157832468,69.7684761041549,79.0133034596055,84.0913310135882
"Atp5b",172.019676224441,175.116282440412,166.971964838184,167.330325701105,157.55130050589,170.351665412966,153.229412333781,173.12230905632,154.907660730016,158.066411679677
"Baz2a",13.0287092051647,6.6244646317919,6.20329281132573,9.95781401488487,8.76033749605036,7.9497443859384,14.3014118178196,10.9477130057052,10.3964872973165,13.2775785810929
"Rbms2",53.1327047273124,12.9609090622016,16.8005846973405,49.9843213296182,51.4838295921729,13.6281332330373,59.8059039654273,60.1196443025164,8.31718983785321,17.7034381081238
"Stat2",39.4932747781556,28.5139999368434,17.5759962987562,35.7309797004692,30.9981172937167,21.9564368754489,43.4614333164906,46.7597233464017,31.1894618919495,22.4454304585141
"Il23a",37.86468612751,37.4426261796934,41.0968148750329,33.3879646381434,31.4024405627651,35.2060108520129,39.0038504122352,34.327574678906,32.2291106216812,36.0391418629664
"Cnpy2",80.8187117882875,138.825737066248,143.451146261907,91.3775874307082,91.6466076509884,134.76709530448,72.6214548151617,71.9951295968407,136.193983594846,131.195121694132
"Cs",88.9616550415154,66.5326665193013,70.0455146612196,86.4963060508627,85.1774353462127,65.1121921134002,87.2943318750026,89.4372486228794,84.2115471082637,63.5426974952302
"Coq10a",8.95723757855075,8.06456563870319,8.01258654796239,11.3245728012416,6.19962345874333,10.9782184377245,8.72943318750026,9.09216842846699,15.5947309459748,6.95492211390579
